"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"781","Tune in at 1:55 p.m. ET to see President Obama speak about the economic progress we've made since the #RecoveryAct. https://t.co/Ve3DprDXKH",FALSE,1080,NA,2016-02-26 17:56:13,FALSE,NA,"703277403557105664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",375,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"782","Tell the Senate: Stop playing games with our Supreme Court. https://t.co/2vkSnL2KWC #DoYourJob",FALSE,2211,NA,2016-02-26 16:47:42,FALSE,NA,"703260160496521216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1001,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"783","The Senate should fulfill its constitutional duty and fairly consider the President's nominee. #DoYourJob https://t.co/AXpbOQ1bxD",FALSE,6010,NA,2016-02-26 01:02:26,FALSE,NA,"703022274056744960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3096,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"784","Add your name if you agree: Failing to fill the Supreme Court vacancy for over a year is unacceptable. https://t.co/uDxtenkam5 #DoYourJob",FALSE,2935,NA,2016-02-25 21:55:09,FALSE,NA,"702975142058536960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1341,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"785","Retweet if you agree that we can't afford to play political games over the Supreme Court vacancy. #DoYourJob https://t.co/NE380YtV41",FALSE,16030,NA,2016-02-25 19:20:05,FALSE,NA,"702936121659920384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",15515,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"786","The solar industry hit record growth last year, surpassing natural gas installations for the first time: https://t.co/9M4rqbVGCC",FALSE,2626,NA,2016-02-25 16:42:22,FALSE,NA,"702896429765783552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",982,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"787","This kind of obstruction is unprecedented. Tell Senate leaders: #DoYourJob https://t.co/IZgCuoWE4O",FALSE,5764,NA,2016-02-24 19:14:28,FALSE,NA,"702572317671444480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3895,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"788","Sign @OFA's petition to let the Senate know you demand a fair Supreme Court nomination process: https://t.co/PlX9s74RIs",FALSE,1757,NA,2016-02-24 17:50:18,FALSE,NA,"702551138525052931",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",799,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"789","President Obama on his constitutional responsibility and the qualities he's looking for in his #SCOTUS nominee: https://t.co/CFDl6l1hhC",FALSE,1794,NA,2016-02-24 14:46:40,FALSE,NA,"702504926287679488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",692,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"790","Refusing to even consider the President's Supreme Court nominee is unprecedented. Tell the Senate: #DoYourJob. https://t.co/kSrKv5e3Ae",FALSE,5835,NA,2016-02-23 22:59:30,FALSE,NA,"702266562472841216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4191,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"791","With more than 300 days left in President Obama's term, the Senate has no excuse to delay. #DoYourJob https://t.co/ultmGstueA",FALSE,10946,NA,2016-02-23 18:33:05,FALSE,NA,"702199514447245312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",8991,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"792","Be part of the team debunking myths with facts—join the @OFA Truth Team: https://t.co/6z9PgSYuSk https://t.co/51zJn9N8qa",FALSE,2009,NA,2016-02-23 17:19:26,FALSE,NA,"702180980807741440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",598,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"793","LIVE: President Obama is delivering a statement from the Roosevelt Room. https://t.co/8yT6ov8klS",FALSE,1276,NA,2016-02-23 15:31:44,FALSE,NA,"702153879056584704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",399,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"794","A fair judicial nomination process is important for a functioning democracy—read more: https://t.co/C7DSRLXgTV",FALSE,2415,NA,2016-02-22 22:58:51,FALSE,NA,"701904010870026240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",843,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"795","Speak up for a fair nomination process and a timely vote by the Senate—sign @OFA's petition: https://t.co/HlQMqNYhVr #DoYourJob",FALSE,1974,NA,2016-02-22 19:57:43,FALSE,NA,"701858425647411200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",859,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"796","The Senate should not play political games with our Supreme Court. https://t.co/RoNN4vaw0a",FALSE,7912,NA,2016-02-22 18:32:41,FALSE,NA,"701837025821925376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4005,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"797","""The Senate also has a constitutional duty: to consider presidential nominees expeditiously."" https://t.co/mnL8KCDwe5 (h/t @latimes)",FALSE,1863,NA,2016-02-22 17:10:27,FALSE,NA,"701816332346531840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",651,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"798","Add your name to let the Senate know: The Supreme Court is too important to be held hostage by partisan politics. https://t.co/jPIEbRS7ig",FALSE,4240,NA,2016-02-21 18:50:55,FALSE,NA,"701479226298466306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2033,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"799","Gain the skills you need to turn a desire for change into impact—apply to be an @OFA fellow today: https://t.co/q4t5Da7uyW",FALSE,1711,NA,2016-02-19 20:01:10,FALSE,NA,"700772130934272000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",476,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"800","The impact of climate change in one GIF: https://t.co/tsQOp3cIVn #ActOnClimate",FALSE,2605,NA,2016-02-19 17:13:06,FALSE,NA,"700729836793262080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1384,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"801","The longest streak of private-sector job growth, 4.9% unemployment rate—middle-class economics is working. https://t.co/jWIZ0IZwL1",FALSE,5464,NA,2016-02-18 20:17:27,FALSE,NA,"700413841239203840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2054,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"802","It's official: January 2016 was the most abnormally warm month on record. https://t.co/nAGoY6DXuB #ActOnClimate",FALSE,2720,NA,2016-02-18 18:30:33,FALSE,NA,"700386938709110784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2022,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"803","Read what @VP Biden has to say about our economic comeback, thanks in part to the Recovery Act: https://t.co/mKwr9m3608",FALSE,1569,NA,2016-02-17 22:23:02,FALSE,NA,"700083059236835328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",459,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
"804","In the past seven years, our economy has made real progress. https://t.co/D1XXOQVPCT",FALSE,3386,NA,2016-02-17 20:01:46,FALSE,NA,"700047508177727488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1176,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/822547732376207360/5g0FC8XX_normal.jpg"
